Ubicacion,maquina_id,Fecha,UPC,Aceptada,Participante
"Prendes Pando",T21,"2021-12-13 11:25:00",8411327122016,1,2010008665482
"Prendes Pando",T21,"2021-12-13 11:25:00",8411327122016,1,2010008665482
"Prendes Pando",T21,"2021-12-13 11:25:00",8411327122016,1,2010008665482
"Prendes Pando",T21,"2021-12-13 11:25:00",8411327122016,1,2010008665482
"Prendes Pando",T21,"2021-12-13 11:25:00",8411327122016,1,2010008665482
"Prendes Pando",T21,"2021-12-13 11:25:00",84116352,1,2010008665482
Ojeda,T15,"2021-12-13 11:24:00",20658144,1,2010007586054
Ojeda,T15,"2021-12-13 11:25:00",8480024831040,1,2010007586054
Ojeda,T15,"2021-12-13 11:25:00",20658144,1,2010007586054
Ojeda,T15,"2021-12-13 11:25:00",20658144,1,2010007586054
Ojeda,T15,"2021-12-13 11:25:00",20658144,1,2010007586054
Ojeda,T15,"2021-12-13 11:25:00",20658144,1,2010007586054
Ojeda,T15,"2021-12-13 11:25:00",20658144,1,2010007586054
"Cuatro Jueces",T69,"2021-12-13 11:25:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:25:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:25:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:25:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:25:00",8437003011504,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Cuatro Jueces",T69,"2021-12-13 11:26:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",8480000108180,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Cuatro Jueces",T69,"2021-12-13 11:26:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:26:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:27:00",8480000108180,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Cuatro Jueces",T69,"2021-12-13 11:27:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:27:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:27:00",5060466513389,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:27:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:27:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:27:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:27:00",8480000138484,1,2010008260083
"Cuatro Jueces",T69,"2021-12-13 11:28:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:28:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:28:00",8410379942856,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:28:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:28:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:28:00",8410379942856,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:29:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:30:00",8410283001106,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:30:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:30:00",84116369,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:30:00",84116369,1,2010007737029
"Prendes Pando",T21,"2021-12-13 11:27:00",8410655007415,1,2010006410404
"Prendes Pando",T21,"2021-12-13 11:27:00",8410655007101,1,2010006410404
"Prendes Pando",T21,"2021-12-13 11:28:00",8410655007101,1,2010006410404
"Prendes Pando",T21,"2021-12-13 11:28:00",8410569005651,1,2010006410404
"Prendes Pando",T21,"2021-12-13 11:28:00",8410494300067,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Cuatro Jueces",T69,"2021-12-13 11:31:00",8410283001106,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:31:00",8410569615614,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:31:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:31:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:31:00",8410297161476,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:31:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:31:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:31:00",84116369,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:32:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:32:00",5449000169327,1,2010007737029
"Cuatro Jueces",T69,"2021-12-13 11:32:00",8423453020005,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-13 11:34:00",5449000012913,1,2010008569988
Ojeda,T15,"2021-12-13 11:34:00",5449000012913,1,2010008569988
Ojeda,T15,"2021-12-13 11:34:00",5449000058560,1,2010008569988
Ojeda,T15,"2021-12-13 11:35:00",5449000058560,1,2010008569988
Ojeda,T15,"2021-12-13 11:35:00",5449000058560,1,2010008569988
Ojeda,T15,"2021-12-13 11:35:00",5449000058560,1,2010008569988
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297115318,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:38:00",8412598004896,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297112041,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297112041,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297115318,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297112041,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:34:00",8410297112041,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410283001106,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:35:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8410283001106,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8410283001106,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",httpsl.ead.mebblHKw,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 11:36:00",9002490100070,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8411547000903,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:36:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",5449000000996,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",87167092,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 11:37:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",8480024354365,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",8480024354365,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",8480024354365,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",8480024354365,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:37:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:38:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",5449000131805,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8480024354389,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8411547000903,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8411547000903,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",5449000131805,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8480024354365,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8480024354365,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8425561010015,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8480024354365,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:39:00",8425561010077,1,2010101027972
"Prendes Pando",T21,"2021-12-13 11:35:00",5449000009067,1,2010008571424
"Prendes Pando",T21,"2021-12-13 11:35:00",84116345,1,2010008571424
"Prendes Pando",T21,"2021-12-13 11:35:00",5449000009067,1,2010008571424
"Prendes Pando",T21,"2021-12-13 11:35:00",8410297012105,1,2010008571424
"Prendes Pando",T21,"2021-12-13 11:36:00",8410297012105,1,2010008571424
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:38:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:39:00",8480024250520,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-12-13 11:40:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:40:00",8480024760838,1,2010005384430
Argentina,T19,"2021-12-13 11:40:00",8480024760838,1,2010005384430
"Lugo Llanero",T60,"2021-12-13 11:40:00",8410297012150,1,2010101027972
"Lugo Llanero",T60,"2021-12-13 11:40:00",8425561010077,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8410297012150,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:40:00",8480024002655,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8410655000010,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8425561010077,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8412598004933,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8410055033014,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8425561010039,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8425561010077,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8410655000010,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8480024830982,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",5449000000996,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8410055033014,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8410297012150,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8411547000903,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8425561010039,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8480024830982,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8410655000430,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8410055033014,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8410655000430,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8410055033014,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:40:00",8410297012150,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8480024830982,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8410793036131,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8480024830982,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8412598004933,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8480024760869,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8410655000010,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8410055033014,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8410655000010,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8410055033014,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8410655000010,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:41:00",8480024830982,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8410655000430,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:42:00",8410055033014,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8410655000010,1,2010008916881
"Lugo Llanero",T60,"2021-12-13 11:42:00",8480024830982,1,2010101027972
"Cuatro Jueces",T69,"2021-12-13 11:41:00",8410793036131,1,2010008916881
Argentina,T19,"2021-12-13 11:41:00",8410128010119,1,2010007623537
Argentina,T19,"2021-12-13 11:41:00",8410128010119,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8410128750008,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8411800376554,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8410300349051,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-12-13 11:42:00",8410128010119,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8410128010119,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8411547210449,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8410128010119,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8410128010119,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",5014379003161,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",8411547210449,1,2010007623537
Argentina,T19,"2021-12-13 11:42:00",5014379003161,1,2010007623537
Argentina,T19,"2021-12-13 11:43:00",8410128010119,1,2010007623537
Argentina,T19,"2021-12-13 11:43:00",5014379003161,1,2010007623537
Argentina,T19,"2021-12-13 11:43:00",8410655007101,1,2010007623537
Argentina,T19,"2021-12-13 11:43:00",8410297115318,1,2010007623537
Argentina,T19,"2021-12-13 11:43:00",8410128010119,1,2010007623537
"Posada Llanera",T56,"2021-12-13 11:48:00",5449000171788,1,2010006832787
"Posada Llanera",T56,"2021-12-13 11:48:00",8410655007415,1,2010006832787
"Posada Llanera",T56,"2021-12-13 11:48:00",8410655007415,1,2010006832787
Argentina,T19,"2021-12-13 11:44:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:44:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:44:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:44:00",54491472,1,2010009741543
Argentina,T19,"2021-12-13 11:44:00",8480024834362,1,2010009741543
Argentina,T19,"2021-12-13 11:44:00",8480024830449,1,2010009741543
Argentina,T19,"2021-12-13 11:44:00",8480024834324,1,2010009741543
Argentina,T19,"2021-12-13 11:45:00",8411485050107,1,2010009741543
Argentina,T19,"2021-12-13 11:45:00",8411485050107,1,2010009741543
Argentina,T19,"2021-12-13 11:45:00",httpqr.bezoya.esbbi4in,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-12-13 11:45:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:45:00",httpqr.bezoya.esbi4in,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-12-13 11:45:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:45:00",httpqr.bezoya.esbbi4in,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-12-13 11:45:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:45:00",8480024830449,1,2010009741543
Argentina,T19,"2021-12-13 11:46:00",8411485050107,1,2010009741543
Argentina,T19,"2021-12-13 11:46:00",8480024834362,1,2010009741543
Argentina,T19,"2021-12-13 11:46:00",8480024834362,1,2010009741543
Argentina,T19,"2021-12-13 11:46:00",8411485050107,1,2010009741543
Argentina,T19,"2021-12-13 11:46:00",httpqr.bezoya.esbbi4in,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-12-13 11:46:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:46:00",8410128000400,1,2010009741543
Argentina,T19,"2021-12-13 11:47:00",8411327000086,1,2010009741543
Argentina,T19,"2021-12-13 11:47:00",8410297012150,1,2010005384867
Argentina,T19,"2021-12-13 11:47:00",8410297012150,1,2010005384867
Ojeda,T15,"2021-12-13 11:49:00",8410055150018,1,2010008280081
Ojeda,T15,"2021-12-13 11:49:00",8411547210456,1,2010008280081
Ojeda,T15,"2021-12-13 11:49:00",8410297012105,1,2010008280081
Ojeda,T15,"2021-12-13 11:49:00",8410055150018,1,2010008280081
Ojeda,T15,"2021-12-13 11:49:00",54492387,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",54492387,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",5449000056672,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",httpsl.ead.mebc2bTH,0,008d774b-1527-467b-8be9-e2a23a6ac097
Ojeda,T15,"2021-12-13 11:50:00",5449000050205,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",5449000050205,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",54492387,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",8410283001106,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",8410283001106,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",54492387,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",8410297012105,1,2010008280081
Ojeda,T15,"2021-12-13 11:50:00",54492387,1,2010008280081
"Lugo Llanero",T60,"2021-12-13 11:52:00",8411700011111,1,2010008294521
"Lugo Llanero",T60,"2021-12-13 11:52:00",7611612502023,1,2010008294521
"Lugo Llanero",T60,"2021-12-13 11:53:00",5449000131805,1,2010008294521
"Lugo Llanero",T60,"2021-12-13 11:53:00",8411327122016,1,2010008294521
"Lugo Llanero",T60,"2021-12-13 11:53:00",8411327122016,1,2010008294521
"Lugo Llanero",T60,"2021-12-13 11:53:00",7611612502023,1,2010008294521
"Posada Llanera",T56,"2021-12-13 11:50:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:50:00",8412598000010,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:51:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:51:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:51:00",8414100301752,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 11:51:00",8412598000010,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:51:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:52:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:52:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:52:00",8414100301752,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 11:52:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:52:00",8414100301752,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 11:52:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:52:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8414100301752,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8414100301752,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:53:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:54:00",8411327122016,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:54:00",8411327002745,1,2010009309019
"Posada Llanera",T56,"2021-12-13 11:54:00",8411327002745,1,2010009309019
